experiment_id,epoch,epoch_num,k_value,recipe_id,description,content_weights,target_weights,balance_target_styles_per_batch,summary_path,checkpoint,all_clip_style,all_clip_content,all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,photo_clip_style,photo_clip_content,photo_content_lpips,identity_clip_style,identity_clip_content,identity_content_lpips,score_ec_all,score_65_35_all,score_ec_transfer,score_65_35_transfer,score_ec_photo,score_65_35_photo,primary_score,weighted_score_65_35,photo_primary_score
K2_r08_photo_content_high,epoch_0003,3,2.0,R08_photo_content_high,"Content-heavy recipe: frequent photo content, moderate art target.","1.8,1.1,0.75,0.75,0.75","0.7,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r08_photo_content_high\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r08_photo_content_high\epoch_0003.pt,0.6987207070191702,0.8533708250799998,0.40356535772,0.6683897365132967,0.8488628005666665,0.4116739795,0.6386927011112372,0.8226266443333333,0.41454319758333336,0.8200445890426635,0.8714029231333333,0.3711308706,0.41674123494460746,0.6629205843604606,0.39323107382591144,0.6403674359086429,0.3739269865194487,0.6200601365681375,0.41674123494460746,0.6629205843604606,0.3739269865194487
K2_r05_vangogh_strong,epoch_0002,2,2.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\epoch_0002.pt,0.6984883764187495,0.8513189649200001,0.40348013934666677,0.6680033617715041,0.8468262350333333,0.4117397957833333,0.6409755244851113,0.8156234591666667,0.4202609909166667,0.8204284350077312,0.8692898844666669,0.3704415136,0.4166621889692855,0.6627993959008538,0.39295979401312486,0.640093256627311,0.3715985154116683,0.6195427440944891,0.4166621889692855,0.6627993959008538,0.3715985154116683
K2_r16_photo_hayao_content_art_target,epoch_0003,3,2.0,R16_photo_hayao_content_art_target,Photo/Hayao content anchors with uniform art target pressure.,"1.55,1.35,0.75,0.75,0.75","0.6,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r16_photo_hayao_content_art_target\epoch_0003.pt,0.7011573932965597,0.8508677390266667,0.40638127611999997,0.6711557188630104,0.8457197407666666,0.41494310431666664,0.6431166040400664,0.8154065314166669,0.42009586991666664,0.8211640910307567,0.8714597320666666,0.3721339633333333,0.416220157047731,0.6635188590007638,0.3926642813981088,0.6410211307501235,0.3729459748080023,0.6209922381552099,0.416220157047731,0.6635188590007638,0.3729459748080023
K2_r10_no_photo_target,epoch_0005,5,2.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r10_no_photo_target\epoch_0005.pt,0.702042780717214,0.84710332884,0.4071384123999999,0.6727086438735326,0.8415315923000002,0.4164218557,0.6507680719097456,0.8095400781666666,0.42598562333333334,0.8193793280919394,0.869390275,0.3700046392,0.41621419753912625,0.6638293631261891,0.3925780620462857,0.6415129690227962,0.3735502291518411,0.623904278574668,0.41621419753912625,0.6638293631261891,0.3735502291518411
K2_r19_hayao_fix_prev,epoch_0005,5,2.0,R19_hayao_fix_prev,Previous manual recipe plus extra Hayao target.,"1.35,1.35,0.8,0.8,0.8","0.75,1.6,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r19_hayao_fix_prev\epoch_0005.pt,0.7035671182473502,0.8484522340133333,0.4084432562666667,0.6741063989202181,0.8431362302166665,0.4174902494166667,0.6473192888001601,0.8102505611666665,0.4213397185833333,0.8214099955558778,0.8697162492,0.3722552836666666,0.41619987346824755,0.6643634871674443,0.3926735503016452,0.6420475720023084,0.3745779618235372,0.6232886362159374,0.41619987346824755,0.6643634871674443,0.3745779618235372
K2_r12_hayao_cezanne,epoch_0007,7,2.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r12_hayao_cezanne\epoch_0007.pt,0.7064583616654078,0.8431780830533333,0.4109065780533333,0.6779013167321681,0.8373069170666666,0.4209598388833333,0.6572000386814276,0.8026372771666664,0.43523376983333334,0.8206865413983664,0.866662747,0.37069353473333333,0.4161699737363109,0.6653806327638484,0.39253208766179515,0.6432999122667427,0.3711643883114974,0.6248482057012613,0.4161699737363109,0.6653806327638484,0.3711643883114974
K2_r03_hayao_strong,epoch_0006,6,2.0,R03_hayao_strong,Strong Hayao target pressure.,"1.3,1.4,0.85,0.85,0.85","0.75,1.7,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\epoch_0006.pt,0.7039895183642705,0.8424022498533335,0.4090141899466667,0.6749261818826199,0.8369020507666667,0.4180635004499999,0.6494805800418059,0.8016185140833333,0.43073525924999995,0.8202428642908732,0.8644030462,0.3728169479333333,0.41604781577956435,0.6644382204554424,0.39276417973941846,0.642379793066203,0.36972639401965823,0.6214050362896738,0.41604781577956435,0.6644382204554424,0.36972639401965823
K2_r11_photo_target_some,epoch_0004,4,2.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r11_photo_target_some\epoch_0004.pt,0.701131997426351,0.8480709676799999,0.40679687312000007,0.6713596732417744,0.8423363750666667,0.4154553093833333,0.6425565272569657,0.81625845925,0.41061647566666665,0.8202212941646575,0.8710093381333334,0.3721631280666666,0.4159136932289315,0.6633568927351281,0.39243973248761943,0.6409744293229866,0.37871223061809806,0.6239459762336944,0.4159136932289315,0.6633568927351281,0.37871223061809806
K2_r17_art_content_art_target,epoch_0003,3,2.0,R17_art_content_art_target,More art content and more art target; less photo dominance.,"0.85,1.15,1.15,1.15,1.15","0.55,1.3,1.3,1.3,1.3",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r17_art_content_art_target\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r17_art_content_art_target\epoch_0003.pt,0.6980706952810287,0.8505984320799999,0.4043430690533333,0.6677789178987344,0.8454735505166667,0.41249810526666664,0.6364175719519456,0.8159346884166666,0.4137599883333333,0.819237804810206,0.8710979583333334,0.37172292419999997,0.41581064793490335,0.662225877764002,0.39232137952848156,0.6396819597908441,0.3730934448059803,0.618855425852098,0.41581064793490335,0.662225877764002,0.3730934448059803
K2_r01_uniform_unbalanced,epoch_0001,1,2.0,R01_uniform_unbalanced,"Uniform content and target weights, unbalanced sampler.","1,1,1,1,1","1,1,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r01_uniform_unbalanced\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r01_uniform_unbalanced\epoch_0001.pt,0.6937094768285751,0.8565678287466666,0.40071757284,0.6624807964265347,0.8530846600666667,0.4080584432166667,0.6328606501221656,0.8124104476666667,0.41303742666666665,0.8186241984367371,0.8705005034666667,0.37135409133333336,0.4157278990177223,0.6606600094445738,0.3921499139757854,0.6377920625514142,0.3714655157571127,0.6167963232460744,0.4157278990177223,0.6606600094445738,0.3714655157571127
K2_r05_vangogh_strong,epoch_0004,4,2.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\epoch_0004.pt,0.7000573693116506,0.8541268902533333,0.4064096805733333,0.6697132943073909,0.8485701307833333,0.4147728211333333,0.6390843530495961,0.823287801,0.4028084095833333,0.8214336693286896,0.8763539281333333,0.37295711833333334,0.4155472774666947,0.6627939018519062,0.3919344218770161,0.6401431539031375,0.38165580120809484,0.6244218861280708,0.4155472774666947,0.6627939018519062,0.38165580120809484
K2_r19_hayao_fix_prev,epoch_0004,4,2.0,R19_hayao_fix_prev,Previous manual recipe plus extra Hayao target.,"1.35,1.35,0.8,0.8,0.8","0.75,1.6,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r19_hayao_fix_prev\epoch_0004.pt,0.7017084008852641,0.8506921736799999,0.40797734282666664,0.6720485938588778,0.8456415089666667,0.4165404682666667,0.6429268817106882,0.8122255905833333,0.4166863060833333,0.820347628990809,0.8708948325333331,0.3737248410666667,0.41542727205294466,0.6633183905860883,0.39211315787494594,0.6410424221149372,0.3750280542889854,0.6220622659827808,0.41542727205294466,0.6633183905860883,0.3750280542889854
