"checkpoint_path","action","size_mb","cleanup_class","reason"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_madonna-and-child-with-st-catherine-and-a-rabbit-1530.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_madonna-aldobrandini-1530.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_judith-with-the-head-of-holofernes.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_isabella-d-este-duchess-of-mantua-1536.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_horse-and-rider-black-chalk-on-blue-paper.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_holy-family-and-donor-1514.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_giulia-gonzaga.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_girolamo-and-cardinal-marco-corner-investing-marco-abbot-of-carrara-with-his-benefice.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_girls-in-furs-portrait-of-a-woman-1537.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_giorgio-cornaro-with-a-falcon-1537.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_gian-giacomo-bartolotti-da-parma-1518.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_giacomo-doria-1535.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_french-cardinal-georges-d-armagnac-and-his-secretary-g-philandrier.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_entry-of-mary-into-the-temple-1538.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_do-not-touch-me-1512.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_cupid-with-the-wheel-of-fortune.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_coronation-of-the-virgin.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2014-01-02 22_57_21.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_concert-champetre-1511.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2014-01-02 21_25_05.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_christ-with-globe-1530.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2014-01-02 20_23_08.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_christ-carrying-the-cross-1507.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2014-01-02 19_55_59.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2014-01-02 18_58_53.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_christ-1522.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2014-01-02 04_58_11.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_cellach-of-armagh-1522.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2014-01-01 19_34_10.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_bacchanal-1524.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2014-01-01 05_16_14.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_assumption-of-the-virgin-1518.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2014-01-01 02_27_26.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_annunciation.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-31 14_08_57.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_angel-1522.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-31 11_02_55.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_adoration-of-the-shepherds-1533.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-30 21_51_55.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__titian_a-knight-of-malta-1515.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-30 12_27_15.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_vision-of-the-cross.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-30 07_23_37.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_vision-of-ezekiel-1518.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-30 03_25_24.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-29 23_48_10.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-29 20_07_30.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-29 14_33_33.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-29 00_27_55.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-28 23_17_34.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-28 15_24_06.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-28 14_17_59.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-28 03_03_11.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-27 15_18_33.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-26 19_44_22.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-26 18_10_46.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-26 15_43_11.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-25 15_23_46.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-24 22_03_10.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-24 04_08_27.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_vision-of-a-knight.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-23 15_45_15.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-23 12_45_35.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-virtues-1511.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-22 09_32_23.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-virgin-of-the-rose.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-21 12_25_26.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-virgin-of-the-house-of-orleans-1506.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-21 09_50_17.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-triumph-of-galatea-detail-1514.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-21 09_33_38.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-transfiguration-detail-1520.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-21 02_39_34.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-transfiguration-detail-1520-1.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-20 22_42_28.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-transfiguration-1520.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-20 10_12_53.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-three-graces-1505.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-20 05_20_33.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-sistine-madonna-1513.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-20 01_25_20.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-sibyls-santa-maria-della-pace.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-20 01_17_39.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-serpent-the-cross.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-18 21_03_24.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-separation-of-land-and-water-1519.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-18 10_24_10.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-school-of-athens-detail-1511.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-17 20_15_31.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-prophet-isaiah-1512.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-17 15_08_32.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-parnassus-from-the-stanza-delle-segnatura-detail-1511.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-17 10_01_42.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-parnassus-from-the-stanza-delle-segnatura-detail-1511-3.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-16 22_52_26.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-parnassus-from-the-stanza-delle-segnatura-detail-1511-2.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-16 20_09_22.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-parnassus-from-the-stanza-delle-segnatura-detail-1511-1.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-16 19_40_09.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-parnassus-from-the-stanza-delle-segnatura-1511.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-16 19_14_05.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-parnassus-detail-of-homer-dante-and-virgil-in-the-stanze-della-segnatura-1511.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-16 11_07_26.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-miraculous-draught-of-fishes-cartoon-for-the-sistine-chapel.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-16 06_38_39.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-mass-of-bolsena-from-the-stanza-dell-eliodor-detail-1514.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-15 22_36_06.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-mass-of-bolsena-from-the-stanza-dell-eliodor-1514.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-mass-at-bolsena-detail-1512.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-marriage-of-the-virgin-1504.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-15 07_03_30.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-marriage-of-the-virgin-1504-1.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-15 06_08_02.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-madonna-of-the-fish-the-madonna-with-the-archangel-gabriel-and-st-jerome.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-13 02_05_01.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-madonna-of-the-chair-1515.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-12 03_32_04.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-madonna-of-loreto-1509.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-11 14_52_20.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-madonna-of-foligno-1512.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-11 13_56_28.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-madonna-conestabile-1502.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-11 10_02_20.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-madonna-and-child-with-st-john-the-baptist-and-st-nicholas-of-bari-1505.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-10 19_40_14.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-liberation-of-st-peter-in-the-stanza-d-eliodoro-1514.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-10 11_32_40.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-liberation-of-st-peter-in-the-stanza-d-eliodoro-1514-1.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"clip-feats-vitb32/photo/2013-12-10 10_42_47.feat.pt","skipped","0.127","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-judicial-virtues-pope-gregory-ix-approving-the-vatical-decretals-justinian-handing-the.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-judgment-of-solomon-1519.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-holy-family-with-saints-elizabeth-and-john.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-holy-family-with-a-lamb-1507.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-holy-family-of-the-oak-tree.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-fire-in-the-borgo-1514.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-fall-on-the-road-to-calvary-1517.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-expulsion-of-heliodorus-from-the-temple-1512.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-esterhazy-madonna-1508.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-disputation-of-the-holy-sacrament-1511.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-deposition-1507.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-deposition-1507-1.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-death-of-ananias-cartoon-for-the-sistine-chapel.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-crowning-of-the-virgin-1503.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-creation-of-the-animals-1519.pt","skipped","0.065","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-blessing-christ.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
"Dataset/wikiart_stress_splits_512/wikiart_stress1/latents_ema/train/High_Renaissance/High_Renaissance__raphael_the-battle-at-pons-milvius.pt","skipped","0.064","review_delete_candidate","cleanup_class_not_explicit_non_mainline"
