target,split,style,src_path,dst_path,sha1
monet,overfit50A,vangogh,G:\GitHub\Latent_Style\style_data\overfit50\vangogh\00585.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50A\vangogh__00585.jpg,799c29f6ed0add328fe907c15e4dfae7661b3c36
monet,overfit50A,vangogh,G:\GitHub\Latent_Style\style_data\overfit50\vangogh\00668.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50A\vangogh__00668.jpg,2fa578d46443b41d5402a339189a4a1b39556056
monet,overfit50A,vangogh,G:\GitHub\Latent_Style\style_data\overfit50\vangogh\00670.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50A\vangogh__00670.jpg,8e0eb966acfc2b6ce97c3c5aa69ae41945e03f7f
monet,overfit50A,vangogh,G:\GitHub\Latent_Style\style_data\overfit50\vangogh\00678.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50A\vangogh__00678.jpg,6099864799216f2f43b0212ffc6ebc74efb57f2d
monet,overfit50A,vangogh,G:\GitHub\Latent_Style\style_data\overfit50\vangogh\00681.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50A\vangogh__00681.jpg,5166e7d171200e024c518b91c374bdae5c3df0ac
monet,overfit50A,vangogh,G:\GitHub\Latent_Style\style_data\overfit50\vangogh\00707.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50A\vangogh__00707.jpg,bd76fbe8c8c45d6a3762254a32d0845a070155b9
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00018.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00018.jpg,d630e1f58d9ee3c1c536d8aec65fea26575bf6b6
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00029.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00029.jpg,9dd64483142f5de9291737060104ca1bcd10e7ae
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00057.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00057.jpg,33138780b395e3e15d908b557c1e370ee1a85005
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00075.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00075.jpg,6fd980ca2c448611eb2e5b353e10c88119396995
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00092.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00092.jpg,de9ad59c15b6ad17e1c5cbbd54bd30b110b1709d
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00153.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00153.jpg,8905909025dac5812315925d510d52b646fddb72
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00184.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00184.jpg,70d114dede13cc0210d551e0d05259f3dc141dc1
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00217.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00217.jpg,1b8dd6c945cdbe52bae5c64297e63302df6a5a57
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00245.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00245.jpg,4bf6ffc34b29d5e934265821cd93b8f0ffa51c11
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00278.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00278.jpg,18055451264ece5c8872e40fe703401e0977c895
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00282.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00282.jpg,cc493c962cc4f43a749f82cd32a34c2d1f6fe67a
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00286.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00286.jpg,9204e504d709fb5699ac1146f47e46dfb195baa7
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00291.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00291.jpg,c8abc027c3ad3c9509adf3fbfb27352ad4943ca5
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00317.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00317.jpg,670567f52b2da8ddd469a5538492b076005f9541
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00334.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00334.jpg,a23de22e7aac0c61784ad408ed5e7820eb02a6e8
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00349.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00349.jpg,32fca5315f4dc1738bd614816543e1a68457901c
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00389.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00389.jpg,adb09adac41e89b128e016661f960a7b3e03574f
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00427.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00427.jpg,db3093172e02ac95bff465cac26173264cfd349e
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00429.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00429.jpg,ad08237f96be4899cb691ce69e68d0eff08d655b
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00444.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00444.jpg,6f543f91fe0b3440fa2677bdc5a8ea2d0752f8eb
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00446.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00446.jpg,27dc8b531aa31cf7ba3e21014c64d3179c84a5cb
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00542.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00542.jpg,2b40bd2182f4801518ffb6942bdd108a6ba24801
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00557.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00557.jpg,1f34ee047a6b9aa8b7bc43330b12931cbbcdf03b
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00607.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00607.jpg,b4963865985a9db22436cf792b909b54119f1aaf
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00677.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00677.jpg,f1773644c5e075d96ea2656a7c82abae37a24185
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00695.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00695.jpg,8ec5062d7cb1d0bd87cc480bc0b2ce65c4970721
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00756.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00756.jpg,5d3282d772509474f59d0c9a46a6877456972234
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00757.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00757.jpg,dc9a7fa21d1fb502289d67008b4d6cdc7c6eabda
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00776.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00776.jpg,972ebf9d44f54d32558cde26e498087261930160
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00786.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00786.jpg,95eb72ec41a0d018032917502157e6421f0fe8f9
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00789.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00789.jpg,c09cda283046f96bec45380d241d50ebbb1c8043
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00812.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00812.jpg,68cdd8fccbe6b48f9d9adf416a1ffdc9dd38aa63
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00926.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00926.jpg,19128519a15287996eed651d18ddc137a9499072
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00928.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00928.jpg,1f00649200126fb56085418a8d462ba5d07774e0
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00944.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00944.jpg,de331e1393c19f3911523f42d831817e86b42ad8
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\00959.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\00959.jpg,2523334c8533e85ab540bce09bd499c211b58281
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01002.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01002.jpg,1d32a42bf440372bb401c1e4b4f6ee7d78c8f8c3
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01027.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01027.jpg,5e11ef9dd9f5a5885777ff88179bcda3086f7f16
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01039.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01039.jpg,dac5d5f7f0bfcb200b9edfa225e2e6541715f00b
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01059.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01059.jpg,0e89cfd364b3219d6ca251ba5594c5650946e3eb
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01099.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01099.jpg,bc15e460371e23c02e189a1e583ff2e840a40953
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01127.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01127.jpg,f70541d37519037e7827214a51c14c76693b5dd9
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01151.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01151.jpg,1172945f3bfdfe2791d6599d87f3c1d60c45dc51
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01155.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01155.jpg,eec173902fa0fa0f979865700ff0c96e281849a1
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01167.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01167.jpg,47c047236bebf1a8877a84ec0521040065893569
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01208.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01208.jpg,7f6fbbd033491e309c41a0f9936488e4704e1a76
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01214.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01214.jpg,d55e3cea01ec80387cb4b9c93511044c59282fca
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01292.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01292.jpg,4e25d51ef83d331c077b9eae834b6eb3768ade39
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01326.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01326.jpg,b8fec78dd01197493dfecaa7864f1247b572bbab
monet,overfit50B,monet,G:\GitHub\Latent_Style\style_data\overfit50\monet\01335.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_monet\overfit50B\01335.jpg,ced582738d4c30b2a8da00f9292e537bf965ed15
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00057.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00057.jpg,04e8e8f003b1b8b4d13062a54e88a07ae69ac5f0
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00058.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00058.jpg,d4bd3750c8766f7912511cd7d3c091e70a64e428
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00062.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00062.jpg,b0ff510221255b337524d4cbbe28f49a279844e7
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00104.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00104.jpg,95d0a52deb8e4852d00a69dba7ebdf281054a02f
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00123.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00123.jpg,a974876047331b447466018c80a01455c0602ba2
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00155.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00155.jpg,5b9c12e00aa43385a7ee0b8818cb3c66152a8bfb
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00158.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00158.jpg,3504dbcfe6b0395d30041b1376d9177966c88578
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00199.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00199.jpg,10aa2f790844a3e57b87c390d36eeedcb325dd2a
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00201.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00201.jpg,1e0d35a57bb218d8a7f183aa0af69a51f7393ae3
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00204.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00204.jpg,c109603d85962a7db741948ad9705c6f47571632
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00212.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00212.jpg,3266bd44371dfa9ed269671086f5e601d08b0c1d
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00219.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00219.jpg,39b8daad1972a5534b8e10d457f0b59546b0a1ce
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00223.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00223.jpg,f659c48868121c87644dd28aa604014ca42c33b2
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00227.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00227.jpg,a4863f9292e97e75010f0f021b8b8a584dd09cca
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00251.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00251.jpg,8c7eaf9f1f96df869218b919ae57e02c5d5f66e3
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00262.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00262.jpg,9897b57eadebd67521a6418cef87cfe91199d0f2
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00263.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00263.jpg,140a42842babffaa3ffc58c5c86dd24fca8f4ab0
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00266.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00266.jpg,2938064a9f61af2ca55c679048bbbc9328c4243e
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00271.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00271.jpg,d7e3409e13feb3e9ddaf41c517d0e7d5122c1777
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00275.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00275.jpg,16c8ad60e1f15342a456a40a28a1cf3fb106158d
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00286.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00286.jpg,fd3ba18b420d140fc3f35b46a3d8a3162ff86d4e
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00298.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00298.jpg,e684f40a3f54277a5f11cab7436b39bb8b0c73b6
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00303.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00303.jpg,785cfef06a08836d18c26a5a0882d31bf242cab5
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00332.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00332.jpg,92402d1198011bee9695be0cf1061805af3e7426
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00335.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00335.jpg,2bf029d92fc18bfade5fef1d1d375f4ef9204def
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00342.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00342.jpg,499cba189cb5c3d44b13eb433937826c8c36ea2e
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00348.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00348.jpg,e2ca3b070b15cef8f64860bb9739c7840ed39124
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00355.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00355.jpg,b9d73d9f184e7b720020a55c4a014299167790b4
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00375.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00375.jpg,b3bf38d8ec91fd9bc3f92cc6f3a8d1850833550d
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00379.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00379.jpg,4e210716f0bd4fa8ddc19db1de3538bdd67a12b1
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00382.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00382.jpg,372afea038a30adb239132ad169b5de3ec922221
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00388.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00388.jpg,1726365eb7a6def823f6db4ba141cf1d52129a9e
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00392.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00392.jpg,845dfda4a0c1fa2460a9555f06d78efe8db86456
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00393.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00393.jpg,81b96989aa930ea010c7041d0a3549e238ed8497
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00408.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00408.jpg,69c53a988fbe44bc4f76f688de118fd6c51392ba
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00411.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00411.jpg,8fb739eb9fdc30dbdd8475d2eef75d70e83a7ada
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00416.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00416.jpg,17b893c07a82a3bf8d5834c9509d2ea968ffa7d2
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00422.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00422.jpg,8d3092cc21fd2b68e342382477f591d3024441be
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00428.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00428.jpg,0b4a4ce49d7a51457a8021ca5b37dbc54f9c9634
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00437.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00437.jpg,7cf4905a51941548e9d17b71a4e947335ea0c3b4
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00466.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00466.jpg,cab77ba0170361b999554805c73346b44cbe4b25
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00517.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00517.jpg,fca4ab7a75aec2c97df9a565cbe1777950608e75
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00546.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00546.jpg,27d8f06de94c47d8be0633e04026cacc606d0edf
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00576.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00576.jpg,b9529edfd27923f51efcd0703dc4510eff865861
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00581.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00581.jpg,c1c66d6e897d6637c9355213b2d64bf9869b8085
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00582.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00582.jpg,592eda7ae54eab2a5f1788d89bf1953008eaa170
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00584.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00584.jpg,4b9c704e08d1c578d62e6067774c1326703a2a4b
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00596.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00596.jpg,965db4b47fa4a3980235f456b71efc094fea7bd0
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00605.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00605.jpg,1a478cdd0dced732801ce03a8e203f9c6c6fd8a1
photo,overfit50A,cezanne,G:\GitHub\Latent_Style\style_data\overfit50\cezanne\00615.jpg,G:\GitHub\Latent_Style\Related_Works\runs\cut_5x5\datasets\to_photo\overfit50A\cezanne__00615.jpg,0be81d6e7d4661f3eb4f432aa6a2505df904076d
